client_id,client_name,status,industry,assignee,due_date,start_date,date_created,date_updated,space,time_logged,Alternates,est_project_total,freight_gp,handled_by,labor_gp,potential_award_date,product_gp,project_total,RFI_due_date,RFP_due_date,revisions,sales_location,salesperson,Specsheets,Specifier,Vendor_partner_alts,Vendor_partner_base,sales_location_office
rfp00261,Emerson University Innovation Hall,NO_BID,Education,Mia Cooper,2025-08-21 18:55:00,2025-07-27 05:55:00,2025-07-26 09:55:00,2025-09-06 12:59:15,Education Pursuits,24,0,1637974.56,30,RFP Team,35,2025-10-02 08:55:00,20,147147,2025-08-06 15:55:00,2025-08-21 18:55:00,3,ORLANDO,James Davis,1,HKS,,KI; Teknion; JSI,Orlando
rfp00262,Vantage Dining Collective,IN_REVIEW,Retail / Hospitality,Mia Cooper,2024-12-12 10:05:00,2024-11-23 20:05:00,2024-11-22 10:05:00,2024-12-15 01:25:37,RFP Team,38,1,1100537.1,16,RFP Team,24,2025-01-15 19:05:00,8,1013422.7,2024-12-02 08:05:00,2024-12-12 10:05:00,2,NEW YORK,Ava Jenkins,1,DLR Group,SitOnIt; Versteel; Via Seating,Stylex; JSI; Global; Teknion,New York
rfp00263,Riverside Casino Expansion,IN_REVIEW,Retail / Hospitality,Lucas Martin,2025-05-09 19:41:00,2025-04-17 09:41:00,2025-04-16 15:41:00,2025-05-01 14:09:35,RFP Team,23,0,271906.62,30,RFP Team,35,2025-07-07 06:41:00,20,262749.98,2025-04-21 19:41:00,2025-05-09 19:41:00,2,HOLLYWOOD,Emily Moore,1,CallisonRTKL,,Allsteel; Humanscale; JSI,Hollywood
rfp00264,Metro City Government Center,SUBMITTED,Government,Olivia Bennett,2024-08-01 23:16:00,2024-07-18 06:16:00,2024-07-16 10:16:00,2024-08-11 06:49:53,Public Sector Bids,16,0,150060.31,30,Sales,35,2024-09-30 08:16:00,20,140386.32,2024-07-23 20:16:00,2024-08-01 23:16:00,1,ATLANTA,Logan Foster,0,Corgan,,Bernhardt; Global; National; Humanscale,Atlanta
rfp00265,Starlight Oncology Center,LOST,Healthcare,Lucas Martin,2025-02-13 06:56:00,2025-01-14 19:56:00,2025-01-13 09:56:00,2025-02-25 04:51:58,Healthcare Bids,102,0,3507782.84,30,RFP Team,35,2025-03-10 17:56:00,20,182930,2025-01-21 05:56:00,2025-02-13 06:56:00,6,HOLLYWOOD,Ava Jenkins,1,Gensler,,HON; Kimball; Stylex; Bernhardt,Hollywood
rfp00266,Metro Health Campus,DRAFT,Healthcare,Mia Cooper,2025-02-09 19:12:00,2025-01-10 08:12:00,2025-01-09 17:12:00,2025-01-25 17:22:51,Healthcare Bids,21,0,729396.65,20,Marketing,30,2025-04-07 06:12:00,10,711496.05,2025-01-16 18:12:00,2025-02-09 19:12:00,3,ATLANTA,Emily Moore,1,Savills,,Haworth; National; Global; Davis Furniture,Atlanta
rfp00267,Urban Market Flagship Store,IN_REVIEW,Retail / Hospitality,Mia Cooper,2024-10-09 19:04:00,2024-09-10 04:04:00,2024-09-08 17:04:00,2024-09-28 00:18:29,RFP Team,7,0,101625.15,30,Marketing,35,2024-10-27 09:04:00,20,108748.01,2024-09-19 18:04:00,2024-10-09 19:04:00,0,ATLANTA,Ava Jenkins,1,HOK,,JSI; Global,Atlanta
rfp00268,Summit Care Hospital,DRAFT,Healthcare,Ethan Brooks,2026-04-14 01:44:00,2026-03-21 13:44:00,2026-03-19 17:44:00,2026-03-22 23:08:43,Healthcare Bids,36,1,1209256.96,16,Sales,24,2026-06-11 15:44:00,8,1198700.03,2026-04-01 23:44:00,2026-04-14 01:44:00,3,ATLANTA,Grace Turner,1,Perkins&Will,Andreu World; Darran,Haworth; Stylex,Atlanta
rfp00269,Westfield High School District,DRAFT,Education,Olivia Bennett,2025-10-28 20:43:00,2025-10-07 03:43:00,2025-10-05 14:43:00,2025-10-16 23:12:08,Education Pursuits,39,0,1283437.14,16,RFP Team,24,2025-12-14 07:43:00,8,1304365.22,2025-10-17 19:43:00,2025-10-28 20:43:00,2,NEW YORK,Emily Moore,1,CallisonRTKL,,Kimball; Haworth,New York
rfp00270,Regional Emergency Management Office,IN_REVIEW,Government,David Thompson,2026-02-25 01:58:00,2026-01-17 15:58:00,2026-01-16 13:58:00,2026-02-21 19:38:18,Public Sector Bids,117,0,4067642.7,14,RFP Team,21,2026-04-19 10:58:00,7,3649934.17,2026-01-30 00:58:00,2026-02-25 01:58:00,8,HOLLYWOOD,James Davis,1,HKS,,JSI; Allsteel,Hollywood
rfp00271,Lattice Energy Headquarters,SUBMITTED,Corporate Office,William Wilson,2025-09-26 04:35:00,2025-08-18 17:35:00,2025-08-18 08:35:00,2025-10-11 06:42:52,Strategic Accounts,63,1,1983939.15,16,Sales,24,2025-10-29 18:35:00,8,1849967.18,2025-08-27 02:35:00,2025-09-26 04:35:00,4,NEW YORK,Logan Foster,0,Gensler,Darran; Fabricate; Keilhauer,Kimball; Allsteel,New York
rfp00272,Lattice Energy Headquarters,SUBMITTED,Corporate Office,Mia Cooper,2024-10-11 15:04:00,2024-09-16 22:04:00,2024-09-15 15:04:00,2024-09-29 10:27:47,Strategic Accounts,33,0,1101668.04,16,Sales,24,2024-12-04 05:04:00,8,1069204.35,2024-10-01 14:04:00,2024-10-11 15:04:00,3,NEW YORK,Emily Taylor,1,HOK,,Kimball; Davis Furniture,New York
rfp00273,Emerson University Innovation Hall,LOST,Education,Mia Cooper,2024-09-11 06:14:00,2024-08-09 11:14:00,2024-08-07 14:14:00,2024-09-18 01:24:15,Education Pursuits,24,1,574608.74,30,RFP Team,35,2024-10-27 20:14:00,20,50424,2024-08-23 03:14:00,2024-09-11 06:14:00,2,ORLANDO,Emily Moore,0,Corgan,Via Seating; Darran,National; Kimball,Orlando
rfp00274,Northshore Surgical Center,LOST,Healthcare,Mia Cooper,2025-08-28 19:48:00,2025-07-18 07:48:00,2025-07-16 17:48:00,2025-09-06 06:18:57,Healthcare Bids,31,0,554223.6,20,RFP Team,30,2025-09-14 04:48:00,10,441581,2025-08-01 16:48:00,2025-08-28 19:48:00,4,TAMPA,Liam Parker,1,The Switzer Group,,Kimball; HON; Global,Tampa
rfp00275,Emerson University Innovation Hall,LOST,Education,Lucas Martin,2026-03-14 17:24:00,2026-02-26 06:24:00,2026-02-24 17:24:00,2026-03-15 05:26:57,Education Pursuits,21,1,194965.18,30,Sales,35,2026-05-18 02:24:00,20,82876,2026-03-08 15:24:00,2026-03-14 17:24:00,2,NEW YORK,Grace Turner,0,CallisonRTKL,Beaufurn; Darran,National; Humanscale,New York
rfp00276,Northbridge Financial Center,SUBMITTED,Corporate Office,Ethan Brooks,2024-10-08 07:30:00,2024-09-09 21:30:00,2024-09-09 08:30:00,2024-09-27 10:08:28,Strategic Accounts,22,1,120454.85,30,RFP Team,35,2024-12-04 18:30:00,20,125390.48,2024-09-14 06:30:00,2024-10-08 07:30:00,1,TAMPA,Logan Foster,1,TPG Architecture,Beaufurn; Fabricate; Arcadia,Global; Teknion,Tampa
rfp00277,Beacon Charter Academy,IN_REVIEW,Education,William Wilson,2024-11-16 18:34:00,2024-10-18 04:34:00,2024-10-17 14:34:00,2024-11-14 15:22:50,Education Pursuits,44,1,1072021.17,20,Sales,30,2024-12-21 08:34:00,10,940576.64,2024-10-28 16:34:00,2024-11-16 18:34:00,3,TAMPA,Emily Moore,0,Gensler,SitOnIt; Beaufurn,Global; HON; Bernhardt,Tampa
rfp00278,Riverbend Clinic Network,LOST,Healthcare,Mia Cooper,2024-08-18 07:43:00,2024-07-25 17:43:00,2024-07-24 15:43:00,2024-09-02 16:18:22,Healthcare Bids,62,0,2063405.98,30,Design,35,2024-09-03 21:43:00,20,295789,2024-08-10 05:43:00,2024-08-18 07:43:00,5,HOLLYWOOD,Liam Parker,1,IA Interior Architects,,Stylex; Davis Furniture,Hollywood
rfp00279,North Ridge Student Center,WON,Education,Noah Walker,2024-09-11 18:15:00,2024-08-21 05:15:00,2024-08-19 12:15:00,2024-10-03 19:44:16,Education Pursuits,20,0,386789.61,20,Design,30,2024-10-28 08:15:00,10,400383.78,2024-09-02 17:15:00,2024-09-11 18:15:00,3,ORLANDO,Liam Parker,1,Corgan,,KI; Bernhardt,Orlando
rfp00280,Cedar Grove Library Commons,SUBMITTED,Education,Olivia Bennett,2025-04-17 06:07:00,2025-03-18 20:07:00,2025-03-17 15:07:00,2025-04-01 12:58:26,Education Pursuits,48,0,1567418.63,16,RFP Team,24,2025-06-24 20:07:00,8,1507438.08,2025-04-04 06:07:00,2025-04-17 06:07:00,4,HOLLYWOOD,Ava Jenkins,1,Vocon,,JSI; National,Hollywood
rfp00281,Skyline Boutique Hotel,NO_BID,Retail / Hospitality,Sophia Carter,2025-08-17 22:04:00,2025-07-23 08:04:00,2025-07-21 09:04:00,2025-09-10 08:54:24,RFP Team,15,1,296272.03,30,Design,35,2025-09-13 12:04:00,20,160115,2025-08-01 22:04:00,2025-08-17 22:04:00,3,ORLANDO,Emily Taylor,1,HKS,Versteel; 9to5 Seating,Stylex; Davis Furniture,Orlando
rfp00282,Cityline Retail Plaza,LOST,Retail / Hospitality,Ethan Brooks,2025-02-24 14:39:00,2025-02-01 04:39:00,2025-01-30 16:39:00,2025-03-20 17:23:30,RFP Team,11,0,114083.22,30,RFP Team,35,2025-04-02 01:39:00,20,219971,2025-02-16 14:39:00,2025-02-24 14:39:00,1,HOLLYWOOD,Ava Jenkins,1,Vocon,,Humanscale; Haworth; Bernhardt; Davis Furniture,Hollywood
rfp00283,Civic Services Headquarters,SUBMITTED,Government,Lucas Martin,2025-10-06 03:15:00,2025-09-20 15:15:00,2025-09-20 12:15:00,2025-09-22 10:54:59,Public Sector Bids,41,0,1255860.26,16,Sales,24,2025-12-07 12:15:00,8,1277807.84,2025-09-25 03:15:00,2025-10-06 03:15:00,4,NEW YORK,Daniel Moore,1,Perkins&Will,,HON; KI; Davis Furniture; Allsteel,New York
rfp00284,Lakeview Community College,IN_REVIEW,Education,Noah Walker,2025-10-04 01:50:00,2025-09-01 10:50:00,2025-08-31 17:50:00,2025-09-28 09:12:17,Education Pursuits,56,1,1425106.61,16,RFP Team,24,2025-10-27 12:50:00,8,1524049.94,2025-09-18 00:50:00,2025-10-04 01:50:00,4,TAMPA,William Carter,1,HOK,Beaufurn; SitOnIt,HON; Stylex; National,Tampa
rfp00285,Capital STEM Research Building,SUBMITTED,Education,David Thompson,2025-07-03 04:10:00,2025-05-25 16:10:00,2025-05-24 09:10:00,2025-06-10 15:00:58,Education Pursuits,65,0,1815804.05,16,RFP Team,24,2025-09-15 15:10:00,8,1976738.86,2025-06-08 02:10:00,2025-07-03 04:10:00,5,HOLLYWOOD,Mason Reed,0,Perkins&Will,,Teknion; Global; HON; Haworth,Hollywood
rfp00286,HarborPoint Insurance Plaza,WON,Corporate Office,Olivia Bennett,2025-12-14 12:31:00,2025-11-22 21:31:00,2025-11-22 15:31:00,2025-12-18 23:48:50,Strategic Accounts,66,0,1687952.77,16,RFP Team,24,2026-02-06 21:31:00,8,1654921.07,2025-12-05 11:31:00,2025-12-14 12:31:00,4,ORLANDO,Mason Reed,1,Unispace,,National; Humanscale; JSI; Davis Furniture,Orlando
rfp00287,Lakeside Medical Pavilion,WON,Healthcare,William Wilson,2025-08-20 09:50:00,2025-07-15 22:50:00,2025-07-14 14:50:00,2025-09-08 09:39:27,Healthcare Bids,46,0,1229914.72,16,Creative,24,2025-09-14 20:50:00,8,1225125.62,2025-07-23 07:50:00,2025-08-20 09:50:00,4,ATLANTA,Liam Parker,0,Gensler,,KI; National; Stylex; Bernhardt,Atlanta
rfp00288,Apex Consulting HQ,LOST,Corporate Office,Olivia Bennett,2025-09-25 06:27:00,2025-08-18 15:27:00,2025-08-18 15:27:00,2025-10-12 01:50:22,Strategic Accounts,49,0,954658.93,30,RFP Team,35,2025-11-27 17:27:00,20,169780,2025-08-28 03:27:00,2025-09-25 06:27:00,5,ATLANTA,Liam Parker,1,TPG Architecture,,National; Global,Atlanta
rfp00289,Cedar Grove Library Commons,LOST,Education,Lucas Martin,2025-03-22 06:45:00,2025-03-03 11:45:00,2025-03-01 13:45:00,2025-04-18 20:51:30,Education Pursuits,52,1,1617946.18,30,RFP Team,35,2025-06-02 17:45:00,20,107947,2025-03-14 03:45:00,2025-03-22 06:45:00,2,ORLANDO,Logan Foster,1,HOK,Via Seating,Kimball; KI,Orlando
rfp00290,Civic Services Headquarters,LOST,Government,Mia Cooper,2024-08-20 17:03:00,2024-07-30 03:03:00,2024-07-29 15:03:00,2024-09-18 06:19:51,Public Sector Bids,67,0,2098518.96,30,RFP Team,35,2024-10-04 04:03:00,20,237791,2024-08-07 17:03:00,2024-08-20 17:03:00,5,ORLANDO,William Carter,1,HOK,,Stylex; JSI,Orlando
rfp00291,Aurora Convention Center,WON,Retail / Hospitality,Mia Cooper,2026-01-04 05:28:00,2025-12-16 12:28:00,2025-12-15 15:28:00,2026-01-13 01:50:36,RFP Team,37,0,786652.66,20,RFP Team,30,2026-02-08 16:28:00,10,820346.8,2025-12-23 04:28:00,2026-01-04 05:28:00,2,ORLANDO,Mason Reed,1,HOK,,JSI; HON; Humanscale,Orlando
rfp00292,Urban Market Flagship Store,IN_REVIEW,Retail / Hospitality,James Davis,2024-08-30 06:20:00,2024-08-02 17:20:00,2024-08-02 11:20:00,2024-08-09 05:50:12,RFP Team,80,1,2379977.1,14,RFP Team,21,2024-11-11 17:20:00,7,2593357.93,2024-08-12 03:20:00,2024-08-30 06:20:00,4,ATLANTA,Emily Taylor,1,Gensler,Versteel; Arcadia,Stylex; Allsteel,Atlanta
rfp00293,North County Administrative Complex,DRAFT,Government,Ethan Brooks,2024-12-06 21:01:00,2024-10-27 07:01:00,2024-10-26 13:01:00,2024-10-27 11:51:33,Public Sector Bids,56,0,2782804.23,14,RFP Team,21,2025-01-10 08:01:00,7,2769704.13,2024-11-11 19:01:00,2024-12-06 21:01:00,5,TAMPA,James Davis,1,Unispace,,Haworth; Davis Furniture; National,Tampa
rfp00294,Northshore Surgical Center,IN_REVIEW,Healthcare,Amelia Reed,2024-09-13 22:08:00,2024-08-19 09:08:00,2024-08-18 16:08:00,2024-09-08 19:22:06,Healthcare Bids,47,0,1368389.98,16,RFP Team,24,2024-10-14 09:08:00,8,1390860.16,2024-08-30 21:08:00,2024-09-13 22:08:00,2,ATLANTA,Liam Parker,1,IA Interior Architects,,Teknion; HON,Atlanta
rfp00295,Summit Care Hospital,DRAFT,Healthcare,Noah Walker,2025-08-19 06:21:00,2025-07-28 17:21:00,2025-07-28 10:21:00,2025-08-01 19:37:16,Healthcare Bids,28,0,1391840.53,16,RFP Team,24,2025-10-30 20:21:00,8,1429501.36,2025-08-07 03:21:00,2025-08-19 06:21:00,3,ORLANDO,Liam Parker,1,NELSON,,KI; Stylex; Haworth,Orlando
rfp00296,North County Administrative Complex,IN_REVIEW,Government,Ethan Brooks,2025-03-01 06:20:00,2025-02-01 17:20:00,2025-01-31 08:20:00,2025-02-15 07:02:50,Public Sector Bids,77,0,2713794.37,14,RFP Team,21,2025-04-21 20:20:00,7,2430331.15,2025-02-10 03:20:00,2025-03-01 06:20:00,5,ORLANDO,Emily Taylor,0,TPG Architecture,,Stylex; Allsteel; Teknion,Orlando
rfp00297,BlueOak Legal Offices,DRAFT,Corporate Office,Ethan Brooks,2024-10-12 18:15:00,2024-09-21 04:15:00,2024-09-19 17:15:00,2024-09-21 03:19:55,Strategic Accounts,36,0,2063181.05,14,Creative,21,2024-12-06 08:15:00,7,2068738.18,2024-09-25 18:15:00,2024-10-12 18:15:00,3,ORLANDO,Grace Turner,0,NELSON,,Bernhardt; Davis Furniture; Stylex; National,Orlando
rfp00298,Valley Pediatric Institute,WON,Healthcare,Mia Cooper,2026-03-16 23:13:00,2026-02-24 11:13:00,2026-02-23 08:13:00,2026-03-29 14:15:40,Healthcare Bids,31,0,638755.26,20,RFP Team,30,2026-04-28 13:13:00,10,713330.55,2026-03-06 21:13:00,2026-03-16 23:13:00,2,ORLANDO,Daniel Moore,1,Unispace,,Haworth; Humanscale; Davis Furniture,Orlando
rfp00299,Meridian Services Hub,LOST,Corporate Office,Lucas Martin,2025-04-14 19:15:00,2025-03-18 02:15:00,2025-03-17 10:15:00,2025-05-02 15:18:50,Strategic Accounts,34,0,571282.2,30,RFP Team,35,2025-05-23 09:15:00,20,261422,2025-04-01 18:15:00,2025-04-14 19:15:00,3,ATLANTA,Grace Turner,1,HKS,,HON; Stylex; Global; National,Atlanta
rfp00300,Cedar Grove Library Commons,IN_REVIEW,Education,Noah Walker,2026-03-03 02:59:00,2026-02-12 12:59:00,2026-02-10 14:59:00,2026-02-15 14:46:24,Education Pursuits,73,0,2299806.39,14,RFP Team,21,2026-05-13 11:59:00,7,2551511.4,2026-02-17 02:59:00,2026-03-03 02:59:00,5,ATLANTA,Emily Taylor,1,NELSON,,Teknion; Bernhardt; Haworth,Atlanta
rfp00301,Grand Harbor Hotel,SUBMITTED,Retail / Hospitality,David Thompson,2025-12-23 14:57:00,2025-11-20 01:57:00,2025-11-19 13:57:00,2025-11-27 18:08:14,RFP Team,38,0,867442.44,20,RFP Team,30,2026-03-05 04:57:00,10,801358.83,2025-12-06 11:57:00,2025-12-23 14:57:00,4,NEW YORK,Daniel Moore,1,NELSON,,HON; Allsteel; Bernhardt; Teknion,New York
rfp00302,State Revenue Annex,LOST,Government,Noah Walker,2025-06-22 02:07:00,2025-05-20 11:07:00,2025-05-19 14:07:00,2025-07-01 15:47:52,Public Sector Bids,14,0,151819.07,30,RFP Team,35,2025-07-09 16:07:00,20,109642,2025-06-02 01:07:00,2025-06-22 02:07:00,1,HOLLYWOOD,William Carter,1,IA Interior Architects,,Humanscale; Kimball,Hollywood
rfp00303,Northbridge Financial Center,WON,Corporate Office,David Thompson,2024-07-20 05:01:00,2024-07-04 17:01:00,2024-07-04 16:01:00,2024-08-19 16:31:47,Strategic Accounts,44,0,1060911.72,16,Design,24,2024-08-15 16:01:00,8,1179697.01,2024-07-10 03:01:00,2024-07-20 05:01:00,4,HOLLYWOOD,Logan Foster,1,NELSON,,Teknion; Bernhardt,Hollywood
rfp00304,Civic Services Headquarters,IN_REVIEW,Government,William Wilson,2025-05-14 11:47:00,2025-04-25 20:47:00,2025-04-24 09:47:00,2025-05-17 23:57:30,Public Sector Bids,17,0,191535.71,30,RFP Team,35,2025-05-30 20:47:00,20,195040.87,2025-05-02 10:47:00,2025-05-14 11:47:00,2,TAMPA,William Carter,1,Perkins&Will,,Allsteel; Humanscale; Stylex,Tampa
rfp00305,Lakeside Medical Pavilion,SUBMITTED,Healthcare,William Wilson,2024-12-12 05:38:00,2024-11-08 10:38:00,2024-11-07 10:38:00,2024-11-25 01:46:29,Healthcare Bids,91,1,3205539.6,14,Design,21,2025-02-03 19:38:00,7,3361204.23,2024-11-23 02:38:00,2024-12-12 05:38:00,6,ORLANDO,Emily Taylor,1,JLL,Fabricate; 9to5 Seating; SitOnIt,Teknion; Bernhardt; Humanscale; Stylex,Orlando
rfp00306,Metro City Government Center,NO_BID,Government,Amelia Reed,2024-10-07 23:03:00,2024-09-14 09:03:00,2024-09-13 14:03:00,2024-10-12 14:01:10,Public Sector Bids,38,0,2838396.93,30,RFP Team,35,2024-11-10 13:03:00,20,117849,2024-09-25 23:03:00,2024-10-07 23:03:00,4,ORLANDO,Liam Parker,1,Savills,,HON; JSI; Stylex; Allsteel,Orlando
rfp00307,Northbridge Financial Center,NO_BID,Corporate Office,Mia Cooper,2026-02-18 06:29:00,2026-01-07 14:29:00,2026-01-07 13:29:00,2026-02-18 13:24:33,Strategic Accounts,29,1,1724031.67,30,RFP Team,35,2026-03-18 20:29:00,20,121821,2026-01-21 06:29:00,2026-02-18 06:29:00,3,ATLANTA,Emily Moore,1,Perkins&Will,Via Seating; Andreu World,Davis Furniture; KI; Bernhardt; Allsteel,Atlanta
rfp00308,Regional Emergency Management Office,SUBMITTED,Government,Sophia Carter,2025-03-31 05:03:00,2025-03-06 20:03:00,2025-03-06 12:03:00,2025-03-30 16:02:34,Public Sector Bids,103,0,3702961.89,14,Sales,21,2025-05-29 19:03:00,7,4008451.42,2025-03-12 05:03:00,2025-03-31 05:03:00,7,ORLANDO,Liam Parker,0,Gensler,,KI; Allsteel; JSI,Orlando
rfp00309,Riverside Casino Expansion,WON,Retail / Hospitality,William Wilson,2024-12-23 04:16:00,2024-12-04 12:16:00,2024-12-04 09:16:00,2025-02-05 11:51:28,RFP Team,41,0,1281399.03,16,RFP Team,24,2025-02-22 15:16:00,8,1297602.55,2024-12-12 04:16:00,2024-12-23 04:16:00,4,ORLANDO,Grace Turner,0,Savills,,Humanscale; KI; Kimball,Orlando
rfp00310,Apex Consulting HQ,SUBMITTED,Corporate Office,Mia Cooper,2025-08-03 04:15:00,2025-07-07 15:15:00,2025-07-05 15:15:00,2025-07-16 18:46:43,Strategic Accounts,80,0,2783277.3,14,RFP Team,21,2025-09-15 18:15:00,7,2550169.93,2025-07-12 03:15:00,2025-08-03 04:15:00,6,HOLLYWOOD,Daniel Moore,0,Gensler,,Global; Davis Furniture,Hollywood
rfp00311,North County Administrative Complex,DRAFT,Government,Noah Walker,2025-09-02 07:34:00,2025-08-03 21:34:00,2025-08-02 14:34:00,2025-08-06 06:59:46,Public Sector Bids,23,0,644894.46,20,Design,30,2025-11-15 21:34:00,10,660438.25,2025-08-09 07:34:00,2025-09-02 07:34:00,3,ORLANDO,Logan Foster,1,TPG Architecture,,Kimball; KI,Orlando
rfp00312,North County Administrative Complex,WON,Government,William Wilson,2026-01-16 07:25:00,2025-12-09 14:25:00,2025-12-08 14:25:00,2026-03-16 11:34:31,Public Sector Bids,98,0,3480207.67,14,Creative,21,2026-03-27 18:25:00,7,3364977.14,2025-12-19 04:25:00,2026-01-16 07:25:00,5,HOLLYWOOD,Grace Turner,0,Vocon,,Davis Furniture; Humanscale; National,Hollywood
rfp00313,Aurora Convention Center,LOST,Retail / Hospitality,Mia Cooper,2025-06-18 07:12:00,2025-05-18 19:12:00,2025-05-17 08:12:00,2025-07-24 10:26:34,RFP Team,37,0,1174434.75,30,Design,35,2025-07-19 18:12:00,20,75611,2025-05-27 07:12:00,2025-06-18 07:12:00,1,HOLLYWOOD,Emily Moore,0,HKS,,Global; HON; Humanscale; KI,Hollywood
rfp00314,North County Administrative Complex,IN_REVIEW,Government,Ethan Brooks,2024-12-26 00:51:00,2024-12-08 11:51:00,2024-12-06 12:51:00,2024-12-21 14:00:59,Public Sector Bids,93,0,3271490.08,14,Design,21,2025-02-22 14:51:00,7,3645622.78,2024-12-14 23:51:00,2024-12-26 00:51:00,5,HOLLYWOOD,Grace Turner,1,Savills,,Davis Furniture; KI,Hollywood
rfp00315,Lattice Energy Headquarters,LOST,Corporate Office,Lucas Martin,2025-01-23 23:02:00,2024-12-31 13:02:00,2024-12-31 12:02:00,2025-03-13 18:42:09,Strategic Accounts,13,0,195842.86,30,Sales,35,2025-03-20 13:02:00,20,102118,2025-01-13 23:02:00,2025-01-23 23:02:00,0,ORLANDO,Daniel Moore,1,Unispace,,Global; Kimball; Stylex,Orlando
rfp00316,Cedar Grove Library Commons,WON,Education,Lucas Martin,2024-09-17 21:23:00,2024-08-15 08:23:00,2024-08-13 17:23:00,2024-11-10 20:58:24,Education Pursuits,22,1,140312.92,30,RFP Team,35,2024-11-16 08:23:00,20,156916.48,2024-08-24 18:23:00,2024-09-17 21:23:00,2,ORLANDO,Ava Jenkins,1,IA Interior Architects,Keilhauer; m.a.d.,Global; Humanscale,Orlando
rfp00317,Meridian Services Hub,NO_BID,Corporate Office,William Wilson,2025-07-25 23:19:00,2025-07-02 13:19:00,2025-07-01 08:19:00,2025-07-27 16:31:58,Strategic Accounts,25,0,1216557.15,30,Sales,35,2025-10-01 08:19:00,20,247350,2025-07-07 23:19:00,2025-07-25 23:19:00,3,ORLANDO,Mason Reed,1,Gensler,,Global; Davis Furniture; Bernhardt; Kimball,Orlando
rfp00318,Northbridge Financial Center,SUBMITTED,Corporate Office,David Thompson,2024-12-22 19:34:00,2024-11-22 03:34:00,2024-11-21 14:34:00,2024-12-22 20:54:03,Strategic Accounts,67,0,2067917.71,16,RFP Team,24,2025-02-02 04:34:00,8,1928006.23,2024-12-02 19:34:00,2024-12-22 19:34:00,5,TAMPA,Grace Turner,1,Savills,,KI; Global; HON; JSI,Tampa
rfp00319,Skyline Boutique Hotel,LOST,Retail / Hospitality,Mia Cooper,2025-05-21 19:24:00,2025-04-17 09:24:00,2025-04-16 12:24:00,2025-06-08 08:59:18,RFP Team,40,0,1279408.15,30,Sales,35,2025-06-28 04:24:00,20,243923,2025-04-21 19:24:00,2025-05-21 19:24:00,3,NEW YORK,Mason Reed,0,Unispace,,Global; Allsteel; Kimball,New York
rfp00320,Civic Services Headquarters,LOST,Government,William Wilson,2024-08-14 23:34:00,2024-07-27 06:34:00,2024-07-25 16:34:00,2024-08-29 05:31:04,Public Sector Bids,56,0,1372569.66,30,Marketing,35,2024-10-10 13:34:00,20,133880,2024-08-03 20:34:00,2024-08-14 23:34:00,4,ATLANTA,Logan Foster,1,JLL,,Haworth; KI; Davis Furniture,Atlanta
rfp00321,Skyline Boutique Hotel,SUBMITTED,Retail / Hospitality,Olivia Bennett,2026-02-13 09:38:00,2026-01-04 17:38:00,2026-01-03 12:38:00,2026-01-21 05:05:56,RFP Team,45,0,1394388.71,16,Marketing,24,2026-04-21 23:38:00,8,1255878.61,2026-01-15 09:38:00,2026-02-13 09:38:00,2,TAMPA,Daniel Moore,1,Unispace,,KI; Stylex; National,Tampa
rfp00322,Metro City Government Center,IN_REVIEW,Government,David Thompson,2026-03-24 01:04:00,2026-02-28 14:04:00,2026-02-27 14:04:00,2026-03-22 17:52:35,Public Sector Bids,30,0,737301.59,20,Sales,30,2026-05-06 10:04:00,10,662404.63,2026-03-09 00:04:00,2026-03-24 01:04:00,3,ATLANTA,Emily Taylor,1,IA Interior Architects,,Global; KI; National; Humanscale,Atlanta
rfp00323,Cityline Retail Plaza,WON,Retail / Hospitality,Mia Cooper,2025-02-25 08:12:00,2025-01-29 13:12:00,2025-01-28 12:12:00,2025-03-21 12:01:42,RFP Team,19,0,452748.78,20,Marketing,30,2025-03-18 22:12:00,10,529496.42,2025-02-10 05:12:00,2025-02-25 08:12:00,1,NEW YORK,Liam Parker,1,JLL,,National; Haworth; HON,New York
rfp00324,North County Administrative Complex,SUBMITTED,Government,Mia Cooper,2024-11-21 14:28:00,2024-10-29 01:28:00,2024-10-28 12:28:00,2024-11-24 01:26:34,Public Sector Bids,29,1,694360.52,20,Sales,30,2024-12-07 04:28:00,10,652495.25,2024-11-05 11:28:00,2024-11-21 14:28:00,2,TAMPA,Daniel Moore,1,The Switzer Group,Fabricate; Martin Brattrud; Versteel,KI; Haworth; Humanscale; Global,Tampa
rfp00325,Riverbend Clinic Network,SUBMITTED,Healthcare,Amelia Reed,2025-05-30 12:41:00,2025-04-27 02:41:00,2025-04-26 17:41:00,2025-05-17 09:27:50,Healthcare Bids,89,0,3121921.36,14,Design,21,2025-08-10 23:41:00,7,2748780.64,2025-05-09 12:41:00,2025-05-30 12:41:00,6,HOLLYWOOD,James Davis,1,Vocon,,HON; Teknion,Hollywood
rfp00326,Summit Care Hospital,IN_REVIEW,Healthcare,James Davis,2026-01-04 02:53:00,2025-12-21 12:53:00,2025-12-20 15:53:00,2026-01-01 12:27:36,Healthcare Bids,81,1,2542740.37,14,RFP Team,21,2026-03-12 16:53:00,7,2746483.9,2025-12-27 02:53:00,2026-01-04 02:53:00,5,TAMPA,William Carter,1,HKS,Martin Brattrud; 9to5 Seating,Teknion; Allsteel; Davis Furniture,Tampa
